vin,stockNumber,condition,certified,availability,year,make,model,trim,exteriorColor,interiorColor,bodyStyle,drivetrain,transmission,engine,mileage,msrp,price,location,firstSeen,lastSeen,daysObserved,source,sourceUrl,imageUrl
5NMMBDTB4TH064465,GM260598L,certified,true,in-stock,2026,GenesisGV70,2.5T,Advanced AWD,Capri Blue,Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,2379,,57599,,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,certified,https://www.genesisofmanchester.com/certified/Genesis/2026-Genesis-GV70-2e473476ac180a27baaab3ed4743c767.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0948/e29466ae484af0adcaf3aa791a756da7x.jpg?impolicy=resize&w=1024
5NMMFDTB3TH065028,GM260618L,certified,true,in-stock,2026,GenesisGV70,2.5T,Sport Prestige AWD,Savile Silver,Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,3152,,60499,,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,certified,https://www.genesisofmanchester.com/certified/Genesis/2026-Genesis-GV70-4d2d3551ac1857715e05f4fd3d14e428.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1431/4ec32783f85b1607e2e6e3d7b99882e2x.jpg?impolicy=resize&w=1024
WAUL2AF26LN002491,GM20149T,used,false,in-stock,2020,|,AudiA6,55 Premium,Florett Silver,Black,Sedan/5 seats,quattro,7-Speed Automatic,V-6 cyl,81725,,20999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Audi/2020-Audi-A6-2e3cf27aac18090df99629c9f80b40ff.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1984/d1d2de84d18f555c52cc1820776e7ea5x.jpg?impolicy=resize&w=1024
WA1EABFY6N2110570,GM20167T,used,false,in-stock,2022,|,AudiQ5,45 S line Premium,Glacier White,Black,SUV/5 seats,quattro,7-Speed Automatic S tronic,I-4 cyl,53399,,26999,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Audi/2022-Audi-Q5-502459c1ac1827bd9540ac67efcfb74e.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1930/1f83d16f840a40124915f4f178f88904x.jpg?impolicy=resize&w=1024
WA1LAAF71HD030675,HY19301T,used,false,in-stock,2017,|,AudiQ7,3.0T Premium,White,,SUV/7 seats,quattro,8-Speed Automatic with Tiptronic,3.0-liter TFSI V6 engine,121926,,12999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Audi/2017-Audi-Q7-6b820c20ac183b721f3e022326a7907c.htm,https://pictures.dealer.com/a/autofairhyundainh/1058/97ce9386fd14333acf36cbeb27459d90x.jpg?impolicy=resize&w=1024
WA125AGU9S2016742,GM20142T,used,false,in-stock,2025,|,AudiSQ5,3.0T Premium,Tambora Gray Metallic,Black,SUV/5 seats,All-Wheel Drive,7-Speed Automatic S tronic,V-6 cyl,8161,,56999,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Audi/2025-Audi-SQ5-2314942aac1826798ad94e3b59d5df25.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1667/bd4089d476b999206ff9de5b3961e3a1x.jpg?impolicy=resize&w=1024
WBA3B3G50FNR85600,HY19304W,used,false,in-stock,2015,|,BMW328i,xDrive,Mineral Grey Metallic,Black,Sedan/5 seats,All-wheel Drive,8-Speed Automatic,I-4 cyl,159091,,,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/BMW/2015-BMW-328i-6e84b762ac183d20eebe8ad1ba9c3738.htm,https://images.dealer.com/autodata/us/large_stockphoto/2015/USC50BMC054A2.jpg?impolicy=resize&w=1024
5UXTY5C07M9E28083,GM20153T,used,false,in-stock,2021,|,BMWX3,xDrive30i,Phytonic Blue,Canberra Beige/Black,SUV/5 seats,All-wheel Drive,8-Speed Automatic Sport,I-4 cyl,77192,,23499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/BMW/2021-BMW-X3-47214974ac185c30e41528d4f2e91d75.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0364/7c81dec557db0bc9db7ec3a191724a26x.jpg?impolicy=resize&w=1024
1G6KB5RSXLU111997,GM20152T,used,false,in-stock,2020,|,CADILLACCT6,3.6L Luxury,Black Raven,Jet Black,Sedan/5 seats,All-Wheel Drive,10-Speed Automatic,V-6 cyl,46452,,33499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/CADILLAC/2020-CADILLAC-CT6-40442464ac184d5f647218b29ae695d5.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1259/4b3b5763770afb69a09c800a77238818x.jpg?impolicy=resize&w=1024
3GNKBLRS5LS580830,HY19230T,used,false,in-stock,2020,|,ChevroletBlazer,Premier,Iridescent Pearl Tricoat,Jet Black/Maple Sugar,SUV/5 seats,All-Wheel Drive,9-Speed Automatic,V-6 cyl,71000,,22999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Chevrolet/2020-Chevrolet-Blazer-191d498fac181fb201976db0f3abb42b.htm,https://pictures.dealer.com/a/autofairhyundainh/0954/2e17d095725aa7de26b9a4cbd91a1701x.jpg?impolicy=resize&w=1024
KL8CD6S93DC505933,HY19163W,used,false,in-stock,2013,|,ChevroletSpark,1LT Auto,Silver Ice,Silver W/Silver Trim,Hatchback/4 seats,Front-wheel Drive,4-Speed Automatic,I-4 cyl,123000,,3499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Chevrolet/2013-Chevrolet-Spark-35029f91ac18460621052e7cff0b6816.htm,https://images.dealer.com/autodata/us/large_stockphoto-color/2013/USC30CHC331D0/GAN.jpg?impolicy=resize&w=1024
KL7CJPSB2LB055881,HY19306W,used,false,in-stock,2020,|,ChevroletTrax,LT,Summit White,Jet Black,SUV/5 seats,All-wheel Drive,6-Speed Automatic,I-4 cyl,132000,,,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Chevrolet/2020-Chevrolet-Trax-6e84af38ac185b7043adb35ba402e645.htm,https://images.dealer.com/autodata/us/color/2020/USD00CHS322B0/GAZ.jpg?impolicy=resize&w=1024
1FAHP35N69W146021,HY19275W,used,false,in-stock,2009,|,FordFocus,SE,White Suede,Black,Sedan/5 seats,Front-wheel Drive,4-Speed Automatic,I-4 cyl,,,3499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Ford/2009-Ford-Focus-4c9cb469ac18460621052e7c656af21d.htm,https://images.dealer.com/autodata/us/large_stockphoto-color/2009/USB90FOC122B0/WS.jpg?impolicy=resize&w=1024
KMTG34SC2TU160836,GM20083T,used,false,in-stock,2026,|,GenesisG70,2.5T Prestige AWD,Alta White,Vanilla Beige Two Tone,Sedan/5 seats,All-Wheel Drive,8-Speed Automatic,I-4 cyl,3143,,43999,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2026-Genesis-G70-904f58f5ac1814e012e1fffc97133a92.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1820/76fa8fc46f50ce4f75543ea4c270e55ex.jpg?impolicy=resize&w=1024
KMTG54TE9PU110919,GM20100T,used,false,in-stock,2023,|,GenesisG70,,Savile Silver,Obsidian Blk/Sandstorm Gy,Sedan/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,V-6 cyl,39419,,35499,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2023-Genesis-G70-ba5de080ac185a7cf19ec641179f8e32.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0067/cbffe222cf2fe594b72426e4455e3164x.jpg?impolicy=resize&w=1024
KMTG34TA7PU112946,GM20172T,used,false,in-stock,2023,|,GenesisG70,,Uyuni White,Red,Sedan/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,43857,,30499,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2023-Genesis-G70-5bbadba2ac181e63234f4fee23d3c4da.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0343/c07e5d8e083a8486ffed2aed9998d3f8x.jpg?impolicy=resize&w=1024
KMTG34TA3NU101181,HY19232T,used,false,in-stock,2022,|,GenesisG70,2.0T,Makalu Gray,Gray,Sedan/5 seats,All-wheel Drive,8-Speed Automatic,I-4 cyl,88562,,20499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2022-Genesis-G70-fa27f21aac1853bce956a2ebafd51200.htm,https://pictures.dealer.com/a/autofairhyundainh/1822/f0f29779c99bb40382d961a4141fd6c8x.jpg?impolicy=resize&w=1024
5NMMADTBXRH008025,GM20014T,used,false,in-stock,2024,|,GenesisGV70,,Cardiff Green,Black/Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,65237,,29999,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2024-Genesis-GV70-e7395be8ac184abdfb3c758d8d112754.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1389/1b39454ea026246b074846cd606e46bex.jpg?impolicy=resize&w=1024
5NMMEDTC1TH038518,GM20101T,used,false,in-stock,2026,|,GenesisGV70,3.5T Sport Prestige AWD,Mauna Red,Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,V-6 cyl,6076,,59499,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2026-Genesis-GV70-332636ceac182e35bbb4ded200b21938.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1554/7b1c17d663e07eb3bdf89cf1d0a4bd8dx.jpg?impolicy=resize&w=1024
KMUMADTB2NU067263,GM20129C,used,false,in-stock,2022,|,GenesisGV70,2.5T,Vik Black,Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic,I-4 cyl,74890,,28999,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2022-Genesis-GV70-25a7a331ac182cb634fa901d5d8db279.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0627/6472389829684a53b69f5d5fa06de1e1x.jpg?impolicy=resize&w=1024
5NMMCDTC8RH005708,GM20176T,used,false,in-stock,2024,|,GenesisGV70,,Makalu Gray,Black/Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,V-6 cyl,30597,,44499,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2024-Genesis-GV70-64bd60d2ac18155969bd56a9a75bda29.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1538/556334f08e3d0143896f4ba052aa0fc3x.jpg?impolicy=resize&w=1024
KMUMADTB0NU032348,GM20179T,used,false,in-stock,2022,|,GenesisGV70,2.5T,Mauna Red,Beige,SUV/5 seats,All-Wheel Drive,8-Speed Automatic,I-4 cyl,49573,,,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2022-Genesis-GV70-6e9c2fe3ac183b721f3e022366f56a19.htm,https://images.dealer.com/ddc/vehicles/2022/Genesis/GV70/SUV/trim_25T_a1373f/color/Mauna%20Red-RJK-117%2C0%2C0-640-en_US.jpg?impolicy=resize&w=1024
5NMMFDTB0TH053080,GM260345L,used,false,in-stock,2026,|,GenesisGV70,2.5T Sport Prestige AWD,Alta White,Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic with SHIFTRONIC,I-4 cyl,603,,60499,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2026-Genesis-GV70-9116e18fac1853aaae390c63076f5fa6.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0020/7b81f6820c25dd49ab7d2dd5f56704f0x.jpg?impolicy=resize&w=1024
KMUHEESC1SU273207,GM20096C,used,false,in-stock,2025,|,GenesisGV80,3.5T Prestige AWD,Capri Blue,Green,SUV/5 seats,All-Wheel Drive,8-Speed Automatic,V-6 cyl,21954,,61999,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2025-Genesis-GV80-4c5d0c58ac18354f7eff0f5162ddcb41.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1025/aacf6f47b07d166f4bbb61c44f854b72x.jpg?impolicy=resize&w=1024
KMUHCESC4RU162795,GM20126T,used,false,in-stock,2024,|,GenesisGV80,3.5T,Vik Black,Brown/Beige,,All-Wheel Drive,8-Speed Automatic,V-6 cyl,74369,,44499,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2024-Genesis-GV80-f306dbe7ac184a64f5d1c0fee67e28c5.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0686/548341a726ab32a63f851ce5c7f2699cx.jpg?impolicy=resize&w=1024
KMUHDESC1SU273484,GM20130T,used,false,in-stock,2025,|,GenesisGV80,3.5T Advanced AWD,Storr Green,Green,SUV/7 seats,All-Wheel Drive,8-Speed Automatic,V-6 cyl,27580,,56999,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2025-Genesis-GV80-4c5d04b5ac1819e614f9dda5a8009799.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1568/02f61f68a38f454ae59ae020754adcafx.jpg?impolicy=resize&w=1024
KMUHCESC8TU314648,GM20160T,used,false,in-stock,2026,|,GenesisGV80,3.5T Prestige Black,Uyuni White,Obsidian Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic,V-6 cyl,7633,,83325,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Genesis/2026-Genesis-GV80-7c7d26d2ac180ec81ee31fd023f4dec8.htm,https://pictures.dealer.com/g/genesisofmanchestergen/1011/99c3ae85ea34ca26574fded8721ce5bex.jpg?impolicy=resize&w=1024
1GKKNULS8NZ153764,GM20125T,used,false,in-stock,2022,|,GMCAcadia,SLT,Light Stone,Jet Black,,All-Wheel Drive,9-Speed Automatic,V-6 cyl,49682,,27499,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/GMC/2022-GMC-Acadia-e924df49ac180771dd7429cb79de5246.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0115/f2f4cf68e10971661d135cc4df379419x.jpg?impolicy=resize&w=1024
1HGCV1F3XKA095980,HY19159T,used,false,in-stock,2019,|,HondaAccord,Sport,Crystal Black Pearl,Black,Sedan/5 seats,Front-wheel Drive,CVT,I-4 cyl,64236,,19999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Honda/2019-Honda-Accord-bc6a5fd0ac1810ac5033d1c60ff75f48.htm,https://pictures.dealer.com/a/autofairhyundainh/1076/1de69eb7311245ee7c72aa16e39c9810x.jpg?impolicy=resize&w=1024
SHHFK7H56JU428623,HY19287W,used,false,in-stock,2018,|,HondaCivic,EX,Black,Gray,Hatchback/5 seats,Front-wheel Drive,CVT,I-4 cyl,144077,,14999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Honda/2018-Honda-Civic-5531b677ac180b7620d871aeba3e41ea.htm,https://images.dealer.com/ddc/vehicles/2018/Honda/Civic/Hatchback/trim_EX_9c7cb9/color/Crystal%20Black%20Pearl-BK-29%2C29%2C29-640-en_US.jpg?impolicy=resize&w=1024
19XFB2F56FE212467,HY19305T,used,false,in-stock,2015,|,HondaCivic,LX,Silver,,Sedan/5 seats,Front-wheel Drive,CVT,I-4 cyl,104294,,,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Honda/2015-Honda-Civic-6e84b223ac181fe2458d26f2a3fc469d.htm,https://images.dealer.com/ddc/vehicles/2015/Honda/Civic/Sedan/trim_LX_a8d753/color/Alabaster%20Silver%20Metallic-SI-162%2C163%2C157-640-en_US.jpg?impolicy=resize&w=1024
2HKRW2H55LH692619,GM20133T,used,false,in-stock,2020,|,HondaCR-V,EX AWD,Crystal Black Pearl,Gray,SUV/5 seats,All-Wheel Drive,CVT,I-4 cyl,73347,,22999,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Honda/2020-Honda-CR-V-0277513fac1829bdcb8ca515c0cbbe55.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0076/968a35347293981980c6e3e27b1940aex.jpg?impolicy=resize&w=1024
2HKRW2H99LH647248,GM20150T,used,false,in-stock,2020,|,HondaCR-V,Touring AWD,Lunar Silver Metallic,Gray,SUV/5 seats,All-Wheel Drive,CVT,I-4 cyl,82390,,24499,Sales: (603) 420-7772,2026-09-05T00:09:53.304Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Honda/2020-Honda-CR-V-30d048eaac183b953cbae2d1e6e55e29.htm,https://pictures.dealer.com/g/genesisofmanchestergen/0329/a64456cb0668e8d4e6eec59e6ebb6e6ex.jpg?impolicy=resize&w=1024
2HKRS4H45RH425276,HY19260T,used,false,in-stock,2024,|,HondaCR-V,EX,Crystal Black Pearl,Black,SUV/5 seats,All-Wheel Drive,CVT,I-4 cyl,38156,,30999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Honda/2024-Honda-CR-V-38031492ac180dd880c597ea2f2ec8e8.htm,https://pictures.dealer.com/a/autofairhyundainh/0428/6b5fad84dbb3424e4cb8eadd2c3a5d86x.jpg?impolicy=resize&w=1024
2HKRS4H44RH402684,HY19283T,used,false,in-stock,2024,|,HondaCR-V,EX,Gr,Awd Ex,SUV/5 seats,All-Wheel Drive,CVT,I-4 cyl,26455,,31999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Honda/2024-Honda-CR-V-51c2ee60ac181e63234f4feeaa519d03.htm,https://pictures.dealer.com/a/autofairhyundainh/0688/0dcfe1e7d296c2daa798549858dc4433x.jpg?impolicy=resize&w=1024
5FNYG1H61SB051153,HY19170T,used,false,in-stock,2025,|,HondaPilot,TrailSport,Crystal Black Pearl,Black,SUV/7 seats,All-Wheel Drive,10-Speed Automatic,V-6 cyl,25762,,42999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Honda/2025-Honda-Pilot-c56d57e0ac183c5b5fb7bc2524ee1388.htm,https://pictures.dealer.com/a/autofairhyundainh/1402/0a61ac67b853841dfea373038d858d1cx.jpg?impolicy=resize&w=1024
5FNYG1H75RB034195,HY19276T,used,false,in-stock,2024,|,HondaPilot,Touring,Crystal Black Pearl,Black,SUV/8 seats,All-Wheel Drive,10-Speed Automatic,V-6 cyl,83354,,38999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Honda/2024-Honda-Pilot-4c9cb2d0ac182f002812faebe5dc42b1.htm,https://pictures.dealer.com/a/autofairhyundainh/1815/1ace47229ebc1976d1f3ad40ef0a6fd1x.jpg?impolicy=resize&w=1024
5FPYK3F74KB004776,HY19264T,used,false,in-stock,2019,|,HondaRidgeline,RTL-E AWD,Deep Scarlet Pearl,Rtl-E,Truck Crew Cab/5 seats,All-wheel Drive,6-Speed Automatic,V-6 cyl,114729,,21499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Honda/2019-Honda-Ridgeline-44750b4eac180b4132bfb57160487428.htm,https://pictures.dealer.com/a/autofairhyundainh/1914/296ea5f1994e21e443f3ab7093de3d72x.jpg?impolicy=resize&w=1024
KMHLM4DG1RU730825,HY19137T,used,false,in-stock,2024,|,HyundaiElantra,SEL,Fluid Metal,Gray,Sedan/5 seats,Front-Wheel Drive,CVT,I-4 cyl,16077,,21499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2024-Hyundai-Elantra-fc9578fbac184759644912d07d5f612e.htm,https://pictures.dealer.com/a/autofairhyundainh/0224/aec842dfcf26738223d554b0fbbd6530x.jpg?impolicy=resize&w=1024
KMHLM4AG2NU290497,HY19253T,used,false,in-stock,2022,|,HyundaiElantra,SEL,Electric Shadow,Black,Sedan/5 seats,Front-Wheel Drive,CVT,I-4 cyl,75494,,16499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2022-Hyundai-Elantra-30b74036ac180d2b8c4af9b45ccf002c.htm,https://pictures.dealer.com/a/autofairhyundainh/0791/1dc43bf9d24379ee1b7f3e44c1e80f2ax.jpg?impolicy=resize&w=1024
5NPD84LF4JH262898,HY19284T,used,false,in-stock,2018,|,HyundaiElantra,Value Edition,Quartz White Pearl,Beige,Sedan/5 seats,Front-wheel Drive,6-Speed Automatic with Shiftronic,I-4 cyl,50026,,14499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2018-Hyundai-Elantra-5c0fe4e1ac183155ec8122528c001847.htm,https://pictures.dealer.com/a/autofairhyundainh/1861/6b3a78248ae0961dfd52e35c2e285139x.jpg?impolicy=resize&w=1024
KMHLM4DG5SU938700,HY19307T,used,false,in-stock,2025,|,HyundaiElantra,SEL Sport,Fluid Metal,Black,Sedan/5 seats,Front-Wheel Drive,CVT,I-4 cyl,15402,,,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2025-Hyundai-Elantra-706ed149ac184811bc6de529df2a06e3.htm,https://images.dealer.com/ddc/vehicles/2025/Hyundai/Elantra/Sedan/trim_SEL_Sport_918d32/color/Fluid%20Metal-M6T-106%2C115%2C115-640-en_US.jpg?impolicy=resize&w=1024
7YAKPDDC5SY032391,HY19205T,used,false,in-stock,2025,|,HyundaiIONIQ,5 XRT,Atlas White,Black,SUV/5 seats,All-Wheel Drive,1-Speed Automatic,,12787,,37999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2025-Hyundai-IONIQ-5-ab30144eac184763ed48d4549e571e3e.htm,https://pictures.dealer.com/a/autofairhyundainh/0322/4dc633f39532b5e3867dc5bf5f425022x.jpg?impolicy=resize&w=1024
KM8HCCAB0RU072605,HY19145T,used,false,in-stock,2024,|,HyundaiKona,SEL,Neoteric Yellow,Gray,SUV/5 seats,All-Wheel Drive,CVT,I-4 cyl,38999,,22499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2024-Hyundai-Kona-acf751fcac180c97dc3ffb0cc5fb2d44.htm,https://pictures.dealer.com/a/autofairhyundainh/0605/340e85b8903889cb6d9ae91818381a71x.jpg?impolicy=resize&w=1024
KM8HCCAB2RU044529,HY19257T,used,false,in-stock,2024,|,HyundaiKona,SEL,Atlas White,Black,SUV/5 seats,All-Wheel Drive,CVT,I-4 cyl,19120,,23499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2024-Hyundai-Kona-35ddab11ac185c30e41528d40409c4ac.htm,https://pictures.dealer.com/a/autofairhyundainh/0810/724c58590929f9ce10b6a32612c3f9b4x.jpg?impolicy=resize&w=1024
KM8HACA33RU069776,HY19285T,used,false,in-stock,2024,|,HyundaiKona,N Line,Ecotronic Gray Pearl,Black,SUV/5 seats,All-Wheel Drive,8-Speed Automatic,I-4 cyl,29926,,24999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2024-Hyundai-Kona-5f10de8fac183155ec812252c60c0ada.htm,https://pictures.dealer.com/a/autofairhyundainh/1819/6b9662929e35ceaf500d3ad2c44647cfx.jpg?impolicy=resize&w=1024
KM8HBCAB9SU324568,HY19288T,used,false,in-stock,2025,|,HyundaiKona,SEL,Abyss Black Pearl,Black,SUV/5 seats,All-Wheel Drive,CVT,I-4 cyl,11395,,25999,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2025-Hyundai-Kona-e259bcaeac1809750fe694897f1c3ba9.htm,https://pictures.dealer.com/a/autofairhyundainh/1025/36887383ca19b7a016bdee26b7f81db8x.jpg?impolicy=resize&w=1024
KM8HBCAB0SU279617,HY19289T,used,false,in-stock,2025,|,HyundaiKona,SEL,Atlas White,Black,SUV/5 seats,All-Wheel Drive,CVT,I-4 cyl,,,23499,Sales: (603) 420-7772,2026-09-05T10:36:03.953Z,2026-09-05T12:04:02.213Z,1,shared-used,https://www.autofairhyundai.com/used/Hyundai/2025-Hyundai-Kona-00639185ac185670ae5ae0fd940b1947.htm,https://pictures.dealer.com/a/autofairhyundainh/1219/c120f9db7cfe83313f278658fecde3bdx.jpg?impolicy=resize&w=1024
